職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
派駐行政人員_農委會動植物檢疫局_動檢組技術科,台灣資料科學股份有限公司,台北市中正區,"月薪34,000~40,000元",//www.104.com.tw/job/7juhu?jobsource=jolist_c_relevance,"資格條件：
1. 英文能力:全民英檢中級以上或同等考試及格(檢附考試及格證書影本)，或具有留學國外英語系國家大專院校以上學歷(檢附學歷證明)。
2. 可提供具有與擬任工作性質相關之訓練或工作經驗佐證資料供參，具有公務行政經驗者尤佳。
3. 對於涉外事務具有高度興趣與熱忱，具備溝通協調能力。
4. 嫻熟微軟相關文書作業軟體。

工作項目
1. 辦理我國參與世界貿易組織食品安全檢驗與動植物防疫 檢疫(SPS)措施委員會及其他多邊貿易業務。
2. 動植物防疫檢疫之多邊、雙邊國際合作、交流、諮商等 國際事務彙辦與協調之幕僚作業。
3. 國際間非洲豬瘟等重要動物傳染病疫情與防治措施資訊 蒐集。

待遇：
學士每月起薪新臺幣34,916元 
碩士每月起薪新臺幣40,901元 ",專科、大學、碩士,英美語文相關,"['Excel', 'PowerPoint', 'Word']","熟悉公文格式及處理流程
具備公文收發、交換、郵務及檔案處理等相關知識
曾於政府機關從事性質類似工作經驗者為佳


★   要找好工作也要適當的表現出積極性與處事的縝密性，請將履歷表更新至最近一項工作，履歷中凡缺照片、聯絡方式、自傳，可能是您忘記或者尚未具備這些條件，人資可能會不小心略過這些履歷喔！★  "
財會專員/副理,台灣資料科學股份有限公司,台北市內湖區,"月薪30,000~40,000元",//www.104.com.tw/job/7hoyq?jobsource=jolist_c_relevance,"1. 協助主管規劃及檢討公司財會作業流程，覆核各項財會作業，督導會計帳務及各項稅務處理，以符合財會及稅務之規定。
2. 協助主管覆核及督導關係企業帳務處理及其財務各項報表。
3. 各項財務報表、管理報表、稅務等報表編制與審核，並針對異常項目進分析檢討。
4. 財會相關內控制度、管理辦法維護及修訂。
5. 配合會計師年度查帳作業並調整分錄入帳。
6. 其他專案事項及主管交辦事項處理。
7. 具備新創公司財會人員的大顆心臟。
8. 自己也有想開創一番新事業尤佳。",大學以上,不拘,"['Excel', 'Outlook', 'PowerPoint', 'Word']","熟悉公文格式及處理流程
具備公文收發、交換、郵務及檔案處理等相關知識
曾於政府機關從事性質類似工作經驗者為佳


★   要找好工作也要適當的表現出積極性與處事的縝密性，請將履歷表更新至最近一項工作，履歷中凡缺照片、聯絡方式、自傳，可能是您忘記或者尚未具備這些條件，人資可能會不小心略過這些履歷喔！★  "
資料工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪40,000~80,000元",//www.104.com.tw/job/7gbex?jobsource=jolist_c_relevance,"1.熟悉資料庫安裝、設定及安全管理。(Oracle、MS SQL、MySQL至少一種)
2.設計資料之結構，規劃各種資料之整合，優化效能。(index索引建立、SQL語法改進)
3.參與構建雲原生、公有雲(GCP,AWS)等資料庫管理。
4.整合串接不同資料源，多階數據轉換管理，資料清洗和排程管理。
5.熟Python, C#, C/C++或其他數據分析工具加分。

Senior 資料工程師 6~8萬，工作地點  港墘站。
Junior : 港墘站。 三年內資歷。 4~5.5 萬。 均為熟悉 mysql, 懂 UI 佳。
程式語言 : python 等不限任一皆可
框架:pandas、 tensowflow、scikit-learn 、pytorch",大學以上,不拘,"['Linux', 'C', 'Python', 'MS SQL', 'MySQL', 'AWS']","熟悉公文格式及處理流程
具備公文收發、交換、郵務及檔案處理等相關知識
曾於政府機關從事性質類似工作經驗者為佳


★   要找好工作也要適當的表現出積極性與處事的縝密性，請將履歷表更新至最近一項工作，履歷中凡缺照片、聯絡方式、自傳，可能是您忘記或者尚未具備這些條件，人資可能會不小心略過這些履歷喔！★  "
董事長特助,台灣資料科學股份有限公司,台北市內湖區,"月薪30,000~60,000元",//www.104.com.tw/job/6mwhp?jobsource=jolist_c_relevance,"0. 這個位置很重要，必須有跟我們一起開創事業的決心再來投CV
1. 協助董事長對外行程規劃
2. 協助董事長公司內部之決議事項及各項專案
3. 需南北出差至國內各縣市並溝通公部門大型計畫案
4. 公司重要來賓接待
5. 安排公司內部會議 
6. 會議紀錄工作 
7. 董事會交辦任務
8. 經費單據核銷
9. 大型企劃工作
10. 跨部門溝通協調能力 
",大學,不拘,[],"1. 熱情大方
2. 樂於溝通
3. 心思細膩
4. 機動性強
5. 外派出差"
門市服務人員(駐埔里酒廠)(具語言證照或學歷),台灣資料科學股份有限公司,南投縣埔里鎮,"月薪27,000元",//www.104.com.tw/job/7ncir?jobsource=jolist_c_relevance,"(1) 銷售推廣品評員：負責銷售收款、結帳商品銷售推廣品評、試吃及展售等相關之工作。
(2) 服務台禮賓員：禮賓接待(含外語系客人)、司機點券登記發放、宅配寄送客戶服務(含消費者抱怨處理 )。
(3) 其他主管臨時交辦事項。

※需具外語能力、相關學經歷或語言證照(只要符合其中一項即可)
※視每月營業額情形而另有「業績成長獎金」
※正式上班日：111年6月1日。",專科以上,英美語文相關,[],英文外語相關科系畢業或英語相關證照
C# .NET Core 研發工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪36,000~65,000元",//www.104.com.tw/job/715zm?jobsource=jolist_c_relevance,"1. 熟悉後端技術：Asp.Net MVC/Asp.Net Core
2. 熟悉 C# 程式語言
3. 熟悉Visual Studio 2019（或以上）操作
4. 清楚網站系統架構及流程
5. 略懂MS SQL SERVER
6. 略懂HTML、JavaScript、jQuery和CSS3
7. 略懂Visual Studio Code操作
8. 有責任感，具良好溝技巧能與同事討論分享技術問題，並具有自主思考及解決能力者佳。
9. 具備學習各種技術的熱忱者佳
10. 歡迎對.Net Core框架有強烈興趣，並想要往此領域發展者
11. 歡迎有興趣往全端工程師領域發展者
12. 歡迎攜帶作品集面試
13. 其他合理之交辦事項",大學以上,資訊工程相關、其他數學及電算機科學相關,"['ASP.NET', 'C#', 'Visual Studio .net', 'MS SQL', 'HTML']",英文外語相關科系畢業或英語相關證照
軟體專案經理 Software PM,台灣資料科學股份有限公司,台北市內湖區,"月薪38,000~60,000元",//www.104.com.tw/job/6qkou?jobsource=jolist_c_relevance,"1. 熟悉專案開發流程。
2. 專案管理及專案進度管控。
3. 協調溝通專案成員工作狀況。
4. 客戶需求訪談，了解客戶需求並制定軟體規格書與執行計畫。
5. 具備專案文件撰寫及簡報製作能力。
6. 協助撰寫政府標案及補助案申請文件。
7. 具備政府機構專案經驗佳。
8. 協助其他合理交辦事項。",專科、大學、碩士,經濟社會及心理學科類、商業及管理學科類、數學及電算機科學學科類,[],"1. 良好邏輯分析能力，能獨立進行專案規劃及內容
2. 良好溝通能力，能與客戶溝通產品規格客戶溝通產品規格
3. 擁有團隊合作精神，有耐心、抗壓性夠
4. 具程式開發經驗佳
5. 具相關證照佳"
資安弱點掃描工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪35,000~60,000元",//www.104.com.tw/job/7kf6h?jobsource=jolist_c_relevance,"工作內容
1. 熟悉弱點掃描服務(VA)
2. 熟悉靜態程式碼分析服務(SCA)
3. 分析報告整理
4. 弱點相關修補研究
5. 對於資安領域研究有熱忱
6. 願意配合培訓及其他合理交辦事項

加分項目
1. 熟悉網路基本概念者佳
2. 熟悉Linux、Windows系統者佳
3. 具備良好溝通能力、個性主動積極",高中、專科,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['Linux', 'Windows Server 2012', 'Windows Server 2019', 'Systems Administration', 'Fortify', 'Python', 'AWS', 'Security']","1. 良好邏輯分析能力，能獨立進行專案規劃及內容
2. 良好溝通能力，能與客戶溝通產品規格客戶溝通產品規格
3. 擁有團隊合作精神，有耐心、抗壓性夠
4. 具程式開發經驗佳
5. 具相關證照佳"
物聯網設備開發工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪40,000~75,000元",//www.104.com.tw/job/7ddu7?jobsource=jolist_c_relevance,"職務需求：
1. 資工相關科系畢業
2. 熟悉至少一種熱門程式語言（C、C#、JAVA、Python）
3. 具備Embedded system相關經驗
4. 具備API串接相關實務經驗
5. 具備軟硬體系統整合經驗
6. 對於軟體開發或軟硬整合領域有學習熱忱
7. 物聯網裝置組裝、佈署、架設
8. 物聯網裝置維修及簡易故障排除
9. 可能需出外勤，部分場域需爬梯並在天花板中安裝設備
10. 配合公司其他合理之交辦事項",專科、大學、碩士,資訊工程相關、其他數學及電算機科學相關,"['Linux', 'Git', 'C++', 'Python']","
"
財會經理,台灣資料科學股份有限公司,台北市內湖區,"月薪35,000~45,000元",//www.104.com.tw/job/7iigg?jobsource=jolist_c_relevance,"1. 規劃及檢討公司財會作業流程，覆核各項財會作業，督導會計帳務及各項稅務處理，以符合財會及稅務之規定。
2. 覆核及督導關係企業帳務處理及其財務各項報表。
3. 各項財務報表、管理報表、稅務等報表編制與審核，並針對異常項目進分析檢討。
4. 財會相關內控制度、管理辦法維護及修訂。
5. 配合會計師年度查帳作業。
6. 其他專案事項及主管交辦事項處理。
7. 俱備新創公司財務人員的大顆心臟。
8. 自己也有想開創一番新事業尤佳。",大學,不拘,[],"
"
MIS兼產品系統維運人員,台灣資料科學股份有限公司,台北市內湖區,"月薪35,000~45,000元",//www.104.com.tw/job/79v1a?jobsource=jolist_c_relevance,"1. 維護電腦系統效能，保持系統正常運作並進行除錯
2. 記錄各系統維護及異動的相關資訊
3. 負責電腦網路軟、硬體及其他系統周邊裝置的安裝及維修
4. 回報所維護之軟、硬體問題，並將問題交由技術人員處理
5. 幫用戶端或作業員設定好電腦工作環境（如：應用軟體）
6. 建立使用手冊及程序，並對使用者進行教育訓練
7. 與操作員、使用者和管理階層溝通，評估系統修改及建立新系統的需求
8. 需操作與維護雲端伺服器平台（如：GCP、AWS等）
9. 熟悉Linux環境與相關指令
10. 其他合理交辦事項",高中以上,不拘,"['Linux', 'AWS']","
"
後端工程師 Backend Engineer (Django),台灣資料科學股份有限公司,台北市內湖區,"月薪50,000~80,000元",//www.104.com.tw/job/75ai8?jobsource=jolist_c_relevance,"* Responsibilities
- Deliver secure and scalable backend system to clients, teammates and company
- Works as a team with other project members

* Requirements
- Strong coding skills in Python, Django
- Knowledge of RESTful API and database design
- Knowledge of Linux based OS like Ubuntu

* Bonus skills
- Experience with git
- Experience with GCP, AWS, or Azure
- Experience with testing
- Good knowledge in software development life cycle, including design, development, release and QA

1. 熟悉Python與Django相關技術
2. 能使用git作為版控工具
3. 了解RESTful API設計及運用
4. 參與軟體開發的分析/設計/開發/測試/維運
5. 需與PM、企劃人員、前端工程師協同合作，分析/開發/測試/維護網站等
6. 對程式開發工作有熱情，喜好學習新技術
7. 具良好團隊溝通能力
8. 其他合理之交辦事項",專科以上,資訊工程相關,"['Linux', 'Python', 'Django']","
"
數位產品銷售人員,台灣資料科學股份有限公司,台北市內湖區,"月薪40,000~50,000元",//www.104.com.tw/job/6ys9v?jobsource=jolist_c_relevance,"(1). 負責產品專業服務之展示及報價，根據客戶性質，客製專屬解決方案。
(2). 定期拜訪客戶，維繫穩定客戶關係。
(3). 主動搜集客戶需求，或影導客戶產生需求。
(4). 建立、推廣、經營現有產品及公司整體的形象，並負責相關產品的銷售。
(5). 目標業績制: 需涵蓋一定的營業額及毛利，每季檢討績效，並另有獎金制度。

",大學以上,不拘,[],"(1).	口語溝通表達能力強。
(2).	負有責任心、做事積極且細心，且有良好的溝通協調能力，可獨自完成專案銷售，具執行力。
(3).	具備簡報能力，擅長圖表製作與數字分析。
(4).	有效率完成主管交辦事項、團隊合作及勇於接受挑戰。
"
資安工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪36,000~65,000元",//www.104.com.tw/job/7kin1?jobsource=jolist_c_relevance,"工作內容
1. 熟悉弱點掃描服務(VA)
2. 熟悉靜態程式碼分析服務(SCA)
3. 分析報告整理
4. 弱點相關修補研究
5. 對於資安領域研究有熱忱
6. 願意配合培訓及其他合理交辦事項

加分項目
1. 熟悉網路基本概念者佳
2. 熟悉Linux、Windows系統者佳
3. 具備良好溝通能力、個性主動積極
4. 具相關證照者佳",高中以上,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['Linux', 'Windows Server 2012', 'Windows Server 2019', 'Systems Administration', 'Fortify', 'Python', 'AWS', 'Security']","(1).	口語溝通表達能力強。
(2).	負有責任心、做事積極且細心，且有良好的溝通協調能力，可獨自完成專案銷售，具執行力。
(3).	具備簡報能力，擅長圖表製作與數字分析。
(4).	有效率完成主管交辦事項、團隊合作及勇於接受挑戰。
"
軟體高級工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪50,000~100,000元",//www.104.com.tw/job/6v6ti?jobsource=jolist_c_relevance,"工作內容
- Strong coding skills in Python
- Knowledge of software development life cycle
- Experience with git
- Experience with linux-based system
- Experience with system integration

* Nice to have
- Experience with PHP, Node.JS, or other popular programming languages
- Experience with GCP
- Experience with CI/CD

1. 熟悉Python相關技術
2. 熟悉軟體開發的分析/設計/開發/測試/維運等階段性任務
3. 熟悉版控軟體如git
4. 熟悉linux相關系統
5. 熟悉系統整合相關知識
6. 需與業務、設計人員協同合作
7. 網路、系統之基礎規劃、建置與維護。
8. 對程式開發工作有熱情，喜好學習新技術。
9. 其他合理之交辦事項

年資一年以上，且為資訊工程系畢業者優先面試。",大學以上,資訊工程相關、其他數學及電算機科學相關,"['Linux', 'Python']","(1).	口語溝通表達能力強。
(2).	負有責任心、做事積極且細心，且有良好的溝通協調能力，可獨自完成專案銷售，具執行力。
(3).	具備簡報能力，擅長圖表製作與數字分析。
(4).	有效率完成主管交辦事項、團隊合作及勇於接受挑戰。
"
行銷業務專員,台灣資料科學股份有限公司,雲林縣斗六市,"月薪26,000~32,000元",//www.104.com.tw/job/7o0pd?jobsource=jolist_c_relevance,"1.推廣在地商家數位專案
2.簡易安裝硬體設備
3.輔導商家軟體安裝
4.資料蒐集整理
5.此職缺為短期約聘2個月",高中、專科、大學,不拘,[],"1.對雲林環境有基本的了解
2.願意接受長時間外勤(店家拜訪)
"
14RD-數據工程實習生 Data Intern,順立智慧股份有限公司,台北市內湖區,時薪200元,//www.104.com.tw/job/73r0e?jobsource=jolist_d_relevance,"在 CYBERBIZ ，我們提供一站式的電商方案，整合線上商店、實體門市 POS、與倉儲管理，協助新手或轉型中的零售業者與企業經營電子商務。

隨著服務店家的客群規模與銷售額逐年增加，和累積越來越多的銷售紀錄與客戶資訊，我們也在思考如何從各種類型的資料設計自動化的分析與決策方案，以幫助店家經營不同來源與特性的客群，並超越預期的成長目標。

Data Team 的實習生會參與產品開發的研究與討論，並協助組內工程人員實作相關功能。我們預期您能夠發揮過去所學的知識，並積極接觸各個領域的技術而有所成長。

下面的列表是 Data Team 所會接觸到的數個工作類型。您可以參考這個列表，在申請時和 Data Team 的成員討論自己所擅長或希望發展的方向：

【共通】
　❖  開發自動化的分析與決策功能，幫助數位化商家提升效率與營收
　❖  透過歷史服務資料與跨部門討論，發掘潛在的新功能提案
　❖  整合不同的資料來源，協助內部部門進行功能與企劃的效益評估

【資料傳輸與管理 / Data Pipeline】
　❖  設計不同資料庫、與其他形式資料來源之間的資料傳輸與 ETL 流程
　❖  管理和監測機器學習與分析功能所使用的資料庫
　❖  協助設計與管理機器學習相關的資料傳輸流程

【資料分析 / Data Analytics】
　❖  計算與驗證成效報表相關的數值與指標
　❖  協助設計成效報表相關的視覺化圖表
　❖  設計實驗與指標評估產品功能的效益

【資料科學與機器學習 / Data Science & Machine Learning】
　❖  根據功能需求評估適合的機器學習模型與演算法
　❖  實作、訓練、評估與改良機器學習模型
　❖  收集與整理訓練模型所使用的輸入資料
",高中、專科、大學,不拘,[],"除了共通項目以外，若背景與能力符合其中一項類別所列出的條件（若有橫跨多項的話當然更好），歡迎提出申請。

【共通】
　◈  維持 1 年以上，每週 3 天的實習期間
　◈  至少 1 年以上的 Python 程式開發經驗；或是至少 1 年以上通用/伺服器程式語言的開發經驗 (例如 C/C++, Java, Go, PHP, Node.js)，並且撰寫過 Python 程式
　◈  了解如何使用 Python 的數學計算與資料操作工具 (例如 numpy, pandas, scipy)；或是其他程式語言或分析軟體 (例如 R, MATLAB) 中相同功能的工具
　◈  接觸過版本管理系統，例如 Git
　◈  能主動尋找參考文獻與閱讀英文技術文件
　◈  能快速學習新技術，以及良好的溝通能力

【資料傳輸與管理 / Data Pipeline】
　◈  接觸過至少 1 種關聯式資料庫 (例如 MySQL, PostgreSQL, MariaDB, MS SQL) 或非關聯式資料庫 (例如 MongoDB, DynamoDB, InfluxDB, HBase, Clickhouse) ，並熟悉常用功能的操作語法 
　◈  使用過批次處理與排程工具 (例如 Apache Airflow, Luigi, crontab, AWS Batch) 
　▣  (Plus+) 有分散式資料運算技術、微服務架構等相關的網路服務開發知識與經驗 (例如: distributed computing, stream processing, pub/sub messaging, message queue)
　▣  (Plus+) 有機器學習開發/部署管理 (MLOps) 相關經驗 (例如 MLFlow 或 TensorBoard)

【資料分析 / Data Analytics】
　◈  有統計分析、商業分析，或資料科學相關的學科背景/專案經驗
　◈  熟悉資料視覺化的圖表種類、工具、與適合的應用場合
　◈  了解探索式資料分析 (Exploratory Data Analysis)
　▣  (Plus+) 使用過商業分析報表工具 (例如 Tableau, Metabase, Power BI)
　▣  (Plus+) 使用過資料視覺化相關的程式工具 (例如 matplotlib, Plotly, D3.js, Chart.js)
　▣  (Plus+) 接觸過至少 1 種關聯式資料庫  (例如 MySQL, PostgreSQL, MariaDB, MS SQL) ，並了解常用功能的操作語法

【資料科學與機器學習 / Data Science & Machine Learning】
　◈  有機器學習、機率統計、資料探勘，或資料科學領域相關的學科背景/專案經驗
　◈  使用過 2 種以上機器學習或統計模型相關的套件 (例如 Python 的 scikit-learn, TensorFlow/Keras, PyTorch, XGBoost, spaCy, statsmodels, PyMC)
　◈  了解數種機器學習演算法 (例如迴歸模型、資料分群、決策樹、神經網路) 相關的運用以及效能評估方式
　◈  對機器學習領域的資料前處理 (pre-processing) 有基本概念
　▣  (Plus+) 有下列任一領域的修課或專案開發經驗：自然語言處理 (NLP)、時間序列分析、搜尋引擎/推薦系統


【其他加分項++】
如果你有以下技術相關的經驗的話會有加分，若有符合的項目，務必在履歷和其他申請資料中提供相關資訊：

　▣  網頁服務開發 (Web Development) 
　▣  雲端系統服務，如 AWS 或 GCP
　▣  網路爬蟲 (Web Crawling)
　▣  Linux/Unix 作業系統與 shell scripting
　▣  Ruby / Ruby on Rails
　▣  敏捷式開發  (Agile Development) "
人工智慧資料科學家/人工智慧應用工程師_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區,待遇面議,//www.104.com.tw/job/6h22n?jobsource=jolist_d_relevance,"「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。

本職缺主要工作內容: 
1. 以機器學習、深度學習、統計與作業研究等技術，分析內外部客戶資料，提供合適的解決方案 
2. 研究與開發人工智慧之演算法、應用和服務 
3. 設計、協助及管理資料分析及最佳化專案、培訓等業務推動 
4. 參與智慧製造、智慧醫療、智慧生活、智慧企業等產業轉型專案，並協助設計分析流程(含資料採集、邊緣運算分流、演算法選用等)。 
你/妳將會應用資料分析技術於以下六個類別的問題 
1. Video & Image Processing and Analytics 
□ 工業檢測
□ 缺陷分類
□ 安全監控
2. Bio-image Analytics, Bio-text Analytics
□ 醫療影像處理
□ 生醫文件探勘 
3. Time Series Analysis
□ 預測性維護 (predictive maintenance)
4. Operations Research
□ 智能調機、路徑規劃、參數最佳化
□ 產能提升、工廠配置、物流優化
□ 產品設計優化
",碩士以上,數學及電算機科學學科類、工程學科類,[],"1. 電機/資工/資管/機械/數學/統計/工工，具機器學習、深度學習或資料分析背景等相關系所 
2. 熟悉以下至少一種資料分析語言：Python, Java, R, Matlab, Scala, C/C++ 
3. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, Tensorflow, Keras, OpenCV等 
4. 具備程式開發熱忱與積極性，善於溝通協調與團隊合作精神並能獨立解決問題 
5. 具以下任一經歷尤佳：製造業實務經驗、專案管理經驗、軟體開發經驗、資料採集(傳感器/控制器)經驗 
6. 投遞履歷須檢附大學及研究所成績單

2022新鮮人招募職務"
財會經理,台灣資料科學股份有限公司,台北市內湖區,"月薪35,000~45,000元",//www.104.com.tw/job/7iigg?jobsource=jolist_d_relevance,"1. 規劃及檢討公司財會作業流程，覆核各項財會作業，督導會計帳務及各項稅務處理，以符合財會及稅務之規定。
2. 覆核及督導關係企業帳務處理及其財務各項報表。
3. 各項財務報表、管理報表、稅務等報表編制與審核，並針對異常項目進分析檢討。
4. 財會相關內控制度、管理辦法維護及修訂。
5. 配合會計師年度查帳作業。
6. 其他專案事項及主管交辦事項處理。
7. 俱備新創公司財務人員的大顆心臟。
8. 自己也有想開創一番新事業尤佳。",大學,不拘,[],"1. 電機/資工/資管/機械/數學/統計/工工，具機器學習、深度學習或資料分析背景等相關系所 
2. 熟悉以下至少一種資料分析語言：Python, Java, R, Matlab, Scala, C/C++ 
3. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, Tensorflow, Keras, OpenCV等 
4. 具備程式開發熱忱與積極性，善於溝通協調與團隊合作精神並能獨立解決問題 
5. 具以下任一經歷尤佳：製造業實務經驗、專案管理經驗、軟體開發經驗、資料採集(傳感器/控制器)經驗 
6. 投遞履歷須檢附大學及研究所成績單

2022新鮮人招募職務"
IT專員/高級專員,台耀化學股份有限公司,桃園市蘆竹區,"月薪35,000~55,000元",//www.104.com.tw/job/7b7e1?jobsource=jolist_d_relevance,"1.AgentFlow電子流程系統維護及表單流程開發.
2.支援其他應用系統維護,開發及系統整合, 例如ERP, ECS等.
3.文件維護及撰寫,如系統文件, SOP, GMP文件等.
4.其他主管交辦事項.
",大學、碩士,資訊工程相關、資訊管理相關,"['Java', 'JSP', 'Python', 'MS SQL', 'Oracle']","1.系統維護: 有AgentFlow電子流程系統開發維護經驗尤佳.
2.程式語言: 熟JSP,JAVA,Python尤佳.
3.資料庫管理: 熟MS SQL 或 Oracle DB
4.Ms Office
5.曾參與AI 機器學習及資料科學分析相關專題或專案經驗者尤佳.
6.須有1年以上程式撰寫實務經驗(任一種程式語言). "
資安工程師,台灣資料科學股份有限公司,台北市內湖區,"月薪36,000~65,000元",//www.104.com.tw/job/7kin1?jobsource=jolist_d_relevance,"工作內容
1. 熟悉弱點掃描服務(VA)
2. 熟悉靜態程式碼分析服務(SCA)
3. 分析報告整理
4. 弱點相關修補研究
5. 對於資安領域研究有熱忱
6. 願意配合培訓及其他合理交辦事項

加分項目
1. 熟悉網路基本概念者佳
2. 熟悉Linux、Windows系統者佳
3. 具備良好溝通能力、個性主動積極
4. 具相關證照者佳",高中以上,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['Linux', 'Windows Server 2012', 'Windows Server 2019', 'Systems Administration', 'Fortify', 'Python', 'AWS', 'Security']","1.系統維護: 有AgentFlow電子流程系統開發維護經驗尤佳.
2.程式語言: 熟JSP,JAVA,Python尤佳.
3.資料庫管理: 熟MS SQL 或 Oracle DB
4.Ms Office
5.曾參與AI 機器學習及資料科學分析相關專題或專案經驗者尤佳.
6.須有1年以上程式撰寫實務經驗(任一種程式語言). "
（獵才）富邦金控｜數據科學部部主管,華卡企業股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7iju5?jobsource=jolist_d_relevance,"職位目的：
帶領金控數據科學部，發展金控數據及資料科學相關技術, 以協助子公司推廣業務、風險控管及服務流程改善
 
工作內容：
1.持續豐富金控數據及建構金控內AI應用技術
2.帶領及協助子公司發展數據科學業務
3.帶領數據科學團隊, 提升金控數據科學能力及貼近業務需求, 推動業務應用",碩士以上,財稅金融相關、資訊管理相關,[],"Python、Machine learning、Deep learning(GAN, LSTM , Federated learning)語意及文字解析"
客戶體驗科_保險數據科學家,台新人壽保險股份有限公司_總公司,台北市松山區,待遇面議,//www.104.com.tw/job/7mrvj?jobsource=jolist_d_relevance,"1.保險業數據分析2年以上經驗，具獨立萃取結構/非結構資料及模型建置應用之相關經驗
2.具商業分析經驗，應用透過數據歸納整理商業洞見，並提出清晰明確建議
3.對資料庫應用/模型建置有一定程度之經驗、保險業自動核保、理賠經驗尤佳
4.具產業客戶行為洞察分析能力, 可進行不同面向間客戶輪廓描述與相關成效追蹤
5.良好的溝通與表達能力、具數位、數據專案管理實務經驗
6.曾參與數據治理、數據應用流程開發等專案尤佳
7.依據業務需求，利用資料科學技術洞察客戶行為、通路銷售數據 - 執行資料收集、資料清理、模型建置、資料視覺化等任務",大學、碩士,統計學相關、數理統計相關、數學及電算機科學學科類,[],"1.主修統計、數學及電算機科學、商業及管理學科類尤佳
2.銀行、金融保險相關產業經驗3年以上，保險業分析經驗尤佳
3.壽險業經驗、銀行客群管理、信用卡行銷經驗優先考量 
4.具統計分析軟體使用能力，以分析工具(SARS、R、Python任一)、資料庫語言SQL、視覺化工具(Power BI)尤佳
5.熟悉統計分析模型方法，例如線性和邏輯回歸、方差分析、聚類分析、PCA、因子分析、時間序列分析、生存分析和分割模型"
【RD】Front-End Engineer,宏碁股份有限公司,新北市汐止區,待遇面議,//www.104.com.tw/job/7acff?jobsource=jolist_d_relevance,"宏碁智醫是宏碁集團旗下第一家以AI為核心產品的子公司，旨在讓更多人享有醫療科技帶來的價值與服務。自宏碁智醫品牌創立以來，已有與多方傑出醫療機構的合作經驗，並以VeriSee DR成為台灣首家取得TFDA眼科智慧醫材許可證的公司，也成功導入國內超過60家醫療院所，並取得亞洲六個國家的銷售資格，進軍國際市場；此外為了善盡企業社會責任，我們也與衛福部疾管署合作開發了「國際疫情資訊站」及「流感預報站」，期盼能藉由AI的力量來協助防疫；目前公司內部有各式各樣的智慧醫療專案正在如火如荼地開發中，您是否也想共盡心力，透過資訊科技創造更多社會價值呢？竭誠歡迎您加入宏碁智醫，讓我們一起以醫療科技來改變世界！

您絕非僅是一位前端工程師，您將會是以資訊技術，帶來更多醫療貢獻的專業人員！我們正在尋找有以下特質的夥伴：
1.	好的專案需要集結多方的專業能力，除了前端開發外，您還能與產品經理及設計師共同發揮創造力，討論產品需求，並設計出最適合使用者的流程及介面互動
2.	世界上不存在完美，但能追求每一次比過去都還更進步，您需要與後端工程師保持溝通，共同打造穩定且更加卓越的系統
3.	聆聽使用者的心聲，維護產品的穩定性並持續優化產品效能
4.	醫療系統中存在著各式各樣的資料等著我們挖掘並將其轉換成有價值的服務，因此需要仰賴您的專業，與資料科學家一起將抽象複雜的人工智慧模型及數據分析結果轉換成易用友善的介面系統
5.	保持好奇心，持續學習新的技術，並將最新的技術應用在實務上",大學、碩士,統計學相關、數理統計相關、數學及電算機科學學科類,[],"Requirements：
我們歡迎對醫療相關專案有興趣，且擁有前端專業知識的您加入我們，如果您有源源不絕的創意，對於持續增進前端技術也充滿熱忱，歡迎您來聊聊，一同編織對醫療科技的藍圖，以下是我們對前端工程師的需求：
1.	1年以上的網頁前端的實作經驗
2.	擅於至少一種前端framework(Vue/React/Angular)
3.	熟悉 Git
4.	具有Web API整合及串接經驗
5.	對新事物充滿熱情，與團隊成員們一同學習與成長

Preferred：
1.	有響應式網頁(RWD)的設計實作經驗
2.	熟悉資料視覺化套件(包括但不限於D3.js / Google Chart)
3.	您將與後端工程師及資料科學家共同打造許多專案，若有這些開發經驗尤佳：Node.js/Python/資料庫CRUD
4.	如果可以透過作品集展現您在前端的旅途，那會很吸引我們！但沒有也無妨，請闡述過去在專案中扮演的角色"
