職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
網頁前端工程師,向雲科技股份有限公司,台中市南屯區,"月薪35,000~55,000元",//www.104.com.tw/job/7het4?jobsource=jolist_d_relevance,"工作內容：
1. 負責網站前端開發及維護
2. 與網站設計師及後端工程師合作，開發前端互動功能
3. 與後端團隊合作，串接 API 資料
4. 調整網頁渲染效能 (SSR)
5. 與 PM 溝通協調需求規格，提供合理的解決方案
6. 支援各種瀏覽器(Chrome、IE、Edge)、行動裝置(RWD)

",專科以上,不拘,"['Git', 'Visual Studio .net', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'VueJS']","必要技能
1.	精通 HTML, CSS,以及 JavaScript、 Bootstrap
2.	熟悉 Vue.js 或 Nuxt.js 或 Node.js 
3.	模組整合工具：Webpack
4.	版控系統：Git、Gitlab
"
前端工程師 Frontend Engineer,國際信任機器股份有限公司,台北市大安區,"月薪30,000~55,000元",//www.104.com.tw/job/7mopl?jobsource=jolist_d_relevance,"UI/UX設計與前端系統開發，熟悉HTML 5、JavaScript、CSS，使用React、Material-UI等前端框架。重視使用者體驗以及對於將區塊鏈應用於資訊系統有想法者佳。

ITM國際信任機器股份有限公司為領先全球的區塊鏈擴容方案和區塊鏈IC推動者，讓區塊鏈和物聯網整合成為可能。
https://itrustmachines.com/index_zh.html
- 創立於2019年，曾獲2019年「高通台灣創新競賽」第二名。
- 提供區塊鏈擴容解決方案（Blockchain Scaling Solutions）的區塊鏈IC整合技術（Blockchain–enabled IC）及清算鏈下數百萬筆資料的單獨主鏈交易（a single mainchain transaction）。

我們的開發團隊崇尚敏捷精神，期待對於技術充滿熱忱、追求極致、樂於團隊合作、且能夠成為ITM研發自組織一員的你加入。

藉著親自並協助他人進行軟體開發，
我們正致力於發掘更優良的軟體開發方法。
透過這樣的努力，我們已建立以下價值觀：

個人與互動 重於 流程與工具
可用的軟體 重於 詳盡的文件
與客戶合作 重於 合約協商 
 回應變化 重於 遵循計劃

也就是說，雖然右側項目有其價值，
但我們更重視左側項目。

職務需求
- UI/UX設計與前端系統開發。
- 熟悉HTML 5、JavaScript、CSS，使用React、Material-UI等前端框架。
- 具備基礎Git版本控管、撰寫單元測試能力。
- 重視使用者體驗以及對於將區塊鏈應用於資訊系統有想法者佳。",大學以上,不拘,"['Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'ReactJS']","必要技能
1.	精通 HTML, CSS,以及 JavaScript、 Bootstrap
2.	熟悉 Vue.js 或 Nuxt.js 或 Node.js 
3.	模組整合工具：Webpack
4.	版控系統：Git、Gitlab
"
【台南】前端工程師,益欣資訊股份有限公司,台南市中西區,待遇面議,//www.104.com.tw/job/6okxj?jobsource=jolist_d_relevance,"我們是益欣資訊，為提供智慧餐飲/智慧零售解決方案首屈一指的軟體開發商，包含POS系統、Android POS、APP、自助智慧點餐機、KDS、線上金流支付等軟體開發與系統整合服務。

對於每一位新進成員，我們都會安排輔導員，傳承業態的Domain Know-How。如果加入我們，您可以深入參與到各業態、不同Major Account之多元性與多樣化的挑戰，與團隊夥伴共創未來的新局面。

目前我們在尋找有熱忱的夥伴加入！我們期望您加入後可以勝任：
▪️ 根據公司產品需求，負責程式設計、開發和測試
▪️ 撰寫程式設計相關和技術規格文件
▪️ 針對系統效能、流程進行分析及優化
▪️ 提供技術協助，負責系統維護或問題排除

我們希望您具備以下工作能力／經驗尤佳
▪️ 具 Vue.js 開發前端與串接後端API經驗
▪️ 熟悉RWD與UX概念
▪️ 熟悉前端程式設計經驗 (Javascript, HTML, CSS, SASS/LESS, Angular)
▪️ 有開發APP(Android / iOS)相關經驗尤佳
",專科以上,資訊工程相關,"['HTML', 'JavaScript', 'CSS', 'VueJS', 'Angular']","必要技能
1.	精通 HTML, CSS,以及 JavaScript、 Bootstrap
2.	熟悉 Vue.js 或 Nuxt.js 或 Node.js 
3.	模組整合工具：Webpack
4.	版控系統：Git、Gitlab
"
品牌x網頁視覺設計師(需與前端工程師協作),星網股份有限公司,台北市信義區,"月薪38,000~45,000元",//www.104.com.tw/job/7khwj?jobsource=jolist_d_relevance,"我們的客戶是Panasonic，您將來在職的作品都將有大量的流量導入曝光，讓更多的人看到您的作品。

此職缺工作內容以視覺設計為主，須具備網頁設計思維，與前端工程師溝通，並略懂基本css語法(製作edm)

日常工作列舉如下:
1. 在客戶品牌設計的guideline下，依個別商品與受眾的特質，發想設計網頁視覺風格、Layout並製作網頁內容。
2. 需與PL、前端網頁程式設計師等相關人員配合，協同執行專案，需具前端程式概念方便溝通協作。
3. 規劃與掌控專案時程及成本。
4. 工作量大時，須與協調本公司合作的外包網頁設計師，委外發包與監製完成之相關事項。
5. 關注好的網頁設計，發想新的思維與創意，並應用於作品中。

本職缺需對於設計網頁Layout、RWD框架、UIUX前端互動程式的hmtl5、CSS的語法有基本概念，熟悉Adobe Photoshop、illustrator,若會影片剪輯、GOOGLE WEB DESIGNER或Adobe Animate更優。
----------------------------------------------
請提供您網路相關視覺設計作品集(廣告banner、網站設計、html5廣告素材、fb或ig貼文設計...等視覺參考)。提供作品前，請您們先參考一下客戶網站，希望您的作品盡量呈現出視覺傳達設計的巧思與圖片合成的質感美感技巧

1.參考FB粉專貼文的圖片質感
https://www.facebook.com/PanasonicTaiwan
https://www.facebook.com/PanasonicTaiwan/posts/5265767683480845
https://www.facebook.com/PanasonicTaiwan/posts/5265443040179976
https://www.facebook.com/PanasonicTaiwan/posts/5247330828657864

2.參考一頁式商品介紹圖片的質感
https://www.rakuten.com.tw/shop/panasonic-0p19/product/NR-C479HV/

3.參考商品頁主視覺合成與特點內容設計
https://www.panasonic.com/tw/consumer/refrigerator/six-door/nr-f657wx.html

4.參考其他相關網站
https://pmst.panasonic.com.tw/active/smartApp/index.html
https://pmst.panasonic.com.tw/lumix_award/index.html
https://pmst.panasonic.com.tw/Air/PSPCindex.aspx?pmst=home-air_product-list-page_learn-more
如果您有類似風格作品，歡迎應徵時寄給我們參考。
或是您有其他風格作品，但可以看得出您有這樣的設計巧思的質感技巧，也歡迎您加入我們。

5.Panasonic 官方商城、Panasonic 樂天商城banner
https://pmst.panasonic.com.tw/shop 
https://www.rakuten.com.tw/event/brandzone/panasonic/",專科、大學、碩士,不拘,"['Premiere', 'Adobe Animate', 'Adobe Photoshop', 'Illustrator', 'Adobe XD']","1.行銷設計相關工作經驗滿2年以上
2.需上機測驗考試
3.願意接受日商審核修改的考驗
4.具備獨立思考設計及配合各部門運作的邏輯
"
前端工程師 Frontend Developer,台灣開端傳媒有限公司,台北市大安區,"月薪75,000元以上",//www.104.com.tw/job/7jx4h?jobsource=jolist_d_relevance,"職責描述
負責「端」網站前端的開發與維護

職責要求
熟練掌握 JavaScript （ES5+）、CSS（Grid System、Flexbox Layout）、HTML5，一年以上開發經驗；
熟悉 React 生態（Redux、React Router 等）與理念；
熟悉 Webpack、Babel 等工具；
熟悉 Mobile-First、Responsive Web Design 等理念；
有良好的編碼風格，善於團隊協作和溝通，抗壓能力強

加分項

在 GitHub、StackOverflow 等社區有良好聲譽；
對 UI/UX 感興趣，關注互聯網新產品與新技術
",專科以上,不拘,"['Github', 'HTML', 'JavaScript', 'CSS', 'Redux']","1.行銷設計相關工作經驗滿2年以上
2.需上機測驗考試
3.願意接受日商審核修改的考驗
4.具備獨立思考設計及配合各部門運作的邏輯
"
前端工程師,智庫驅動股份有限公司,台北市信義區,"月薪35,000~70,000元",//www.104.com.tw/job/7hxk9?jobsource=jolist_d_relevance,"一、核心能力

1. 能介參與定義應用場景 API，並撰寫 API 文件。
2. 能針對客戶需求之頁面功能找出對應解決方案，或是不可行時提出建議。
3. 能制定設計架構解決業務需求。
4. 能獨立作業，在專案要求時程內快速搜尋、大量閱讀並吸收相關資訊與文件、思考解決方法。
5. 有細心、耐心處理系統運作時出現的異常狀況。
6. 理解本身能力極限，懂得在適當時機向同事與上司請求協助。
7. 善於溝通，能精準掌握系統需求，並清晰表達意見。

二、工作內容

1. 和開發團隊合作，參與用戶需求及產品方向討論及功能迭代
2. 維護現有產品的前端程式碼
3. 網頁視覺化設計介面與開發
4. 開發 Javascript (ES6) / HTML / CSS
5. 部署 Javascript 前端框架 (Vue.js 為佳)
6. 與後端工程師協同合作串接 API
7. Git 版本控制流程、快速 prototyping、美觀易用的使用者介面
　",專科以上,不拘,"['Linux', 'Github', 'Git', 'Python', 'R', 'ETL', 'PostgreSQL', 'HTML']","一、申請資格

1. 一年以上前端開發部署經驗
2. 熟悉開發語言為 Vue, JavaScript 
3. 熟悉 container 技術
4. 有 API 開發經驗

二、加分條件

1. 資工系、電機系畢業
2. 熱愛程式開發
3. 熟悉 Linux 使用
4. 熟悉 CI/CD
5. 能獨立設計架構解決業務需求
"
Vue.js 前端工程師(視訊面試),愛酷智能科技股份有限公司,台北市松山區,"月薪50,000~80,000元",//www.104.com.tw/job/7l5m8?jobsource=jolist_d_relevance,"【工作內容】
1.工時評估
2.API回傳規格制定
3.與UI/UX合作進行切版
4.與後端工程師合作進行串接API
5.參與模組化開發
6.協助進行Code Review
7.開發共用套件

【工作要求】
1.熟悉 Vue.js（2 3 都可以）、javascript ES6 ES7
2.具備串接與研究第三方API、SDK，原文閱讀文件能力
3.具備 SEO 基礎，RWD 與 UX 觀念
4.具備前端架構及模組分析設計的能力
5.具備 Git 版本控制與分支管理能力
6.樂於學習並應用各種視覺化／前端的技術
7.team player

#面試請附上作品或個人網站連結",專科以上,不拘,"['AJAX', 'JavaScript', 'jQuery', 'VueJS']","【加分條件】
1. 具有 Websocket 串接經驗
2. 工作主動性高
3. 熟悉 Vue 3、Nuxt.js、typescript 
4. 網站優化相關的經驗
5. 優秀的溝通能力"
網頁前端工程師,芯禾數位行銷有限公司,新北市三重區,待遇面議,//www.104.com.tw/job/69xa4?jobsource=jolist_d_relevance,"1.熟悉前端網頁技術(Html5+Css3/Js/Jquery)
2.具備Sass/SCSS 開發經驗
3.具開發RWD設計與切版經驗，熟悉Bootstrap架構。
4.具備 Git 版本控制系統使用經驗
如熟悉前端框架（AngularJS, React.js, Vue.js)尤佳
",專科以上,不拘,"['AJAX', 'DHTML', 'HTML', 'JavaScript', 'jQuery']","【加分條件】
1. 具有 Websocket 串接經驗
2. 工作主動性高
3. 熟悉 Vue 3、Nuxt.js、typescript 
4. 網站優化相關的經驗
5. 優秀的溝通能力"
網頁前端開發工程師,富比庫股份有限公司,高雄市前鎮區,"月薪28,000~40,000元",//www.104.com.tw/job/4uzrq?jobsource=jolist_d_relevance,"<工作內容>
1.前端網頁設計開發與維護(UI/UX)

<必備條件>
1.具備 HTML及CSS 開發能力
2.具備 JavaScript 開發能力

<加分條件>
1.熟悉任一套Js框架 (React、Angular及Vue等)
2.有運用Git版本控制系統管控相關經驗
3.有API相關串接經驗
4.了解BEM設計規範",專科以上,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']","1.與網頁設計師，後端工程師等相關人員配合，協同執行專案
2.積極把工作做到好的精神、良好的溝通能力與團隊合作能力
3.具備良好的美感以及創意，能更精益求精
4.請攜帶作品集
5.意者請先投遞履歷(含自傳與照片), 本公司將另行安排面試"
前端工程師,裕代有限公司,高雄市苓雅區,"月薪40,000~60,000元",//www.104.com.tw/job/7lilm?jobsource=jolist_d_relevance,"- 負責專案前端開發、與後端串接 API
- 協助系統除錯及修正

【條件要求】
- 熟悉基本 Web 技術如 HTML5、CSS、JavaScript 等。
- 熟悉基本 Web 協定如 HTTP、REST、JSON 等。
- 熟悉任一前端框架如 Vue
- 熟悉 Web API 串接
- 良好的團隊合作與溝通能力，具備主動積極解決問題之能力
- 熟悉 Git 版本控制。

【加分條件】
- 有三年以上開發經驗並可獨立開發

",大學、碩士,不拘,"['Git', 'AJAX', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']","1.與網頁設計師，後端工程師等相關人員配合，協同執行專案
2.積極把工作做到好的精神、良好的溝通能力與團隊合作能力
3.具備良好的美感以及創意，能更精益求精
4.請攜帶作品集
5.意者請先投遞履歷(含自傳與照片), 本公司將另行安排面試"
亂搭 前端工程師,巴比樂視網路科技股份有限公司,台北市大安區,"月薪30,000~58,000元",//www.104.com.tw/job/6pphk?jobsource=jolist_d_relevance,"#本職缺適合穩定中求發展的各式人才，歡迎有興趣的人才加入。 

工作內容： 
1. Web或APP的前端介面設計及UI元件互動效果控制
2. RWD設計、後端的API串接、前端頁面優化
3. 進行開發前端功能之相容測試與除錯修改、頁面維護

工作需求： 
1. 熟悉網頁程式開發語言(HTML+CSS+JavaScript) 
2. 熟悉一頁式框架VueJs或ReactJS技術 
3. Git 版本控制或其他CI/CD工具


",大學、碩士,不拘,[],"1. 喜愛小說動漫大大加分。
2. 具有溝通協調能力、重視團隊合作、具責任感。"
IoT 前端工程師(Vue),億集創見應用科技股份有限公司,台中市西區,待遇面議,//www.104.com.tw/job/7ehv0?jobsource=jolist_d_relevance,"【工作內容】
1. 熟悉Vue，有vuex、vue-cli、vue-router 相關使用經驗
2. IoT裝置相關資訊的可視化UI開發，例如Chart, Dashboard
3. 熟悉 CSS/SCSS 基本應用
4. 與產品、設計、後端、測試人員保持良好溝通，持續配合設計師調整，能快速理解、消化各方需求，並落實開發工作
5. 撰寫與維護相關技術文件
6. RESRful API 開發與串接
7. 具備 Git 版本控制與分支管理能力
8. 良好的分析與解決問題能力，具團隊合作精神，善於溝通
9. 附上作品集者優先邀約面試。
10.其他主管交辦事項

【必要條件】
1. 熟悉串接後端API，資料流處理
2. 二年以上JavaScript、現代前端Framework開發經驗
3.與團隊溝通
4. 對程式與系統開發有責任與熱誠，並樂於分享 熟練使用 Git 
5. 重視使用者體驗並",大學以上,不拘,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'VueJS']","【加分條件】
1. 熟悉 Module Bundlers (Webpack, Rollup, Parcel...) 優化開發流程經驗
2. 對IoT、工業4.0、雲端服務有經驗者
3. 了解websocket相關機制與實際開發經驗
4. 優化前端架構，提高系統的靈活性和可擴展性
5. 大型專案架構設計經驗
6. 熟悉Tailwind css"
Vue前端工程師,華苓科技股份有限公司,新竹市,"月薪33,000~60,000元",//www.104.com.tw/job/5m2st?jobsource=jolist_d_relevance,"我們正在尋找勇於創新，樂於使用前端技術，打造極致產品體驗的前端工程
師。
您日常工作內容，主要負責網站前端開發，並與 UI/UX 設計師溝通呈現方式，同時和後端工程師合作確認API串接。 
開發工具主要以 VueJS、JavaScript、HTML、CSS(SASS)為主，並搭配Vuex和Vue Cli，版本控管則以Git和SVN為主。
如果您對於自己的技術有自信，想要體驗在具規模的企業中，擔當新創事業體內前端工程方面的工作，歡迎與我們聯繫。
我們希望透過您的熱情，強化團隊的原力，展現完成世界級產品的魄力!",大學以上,不拘,"['Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'VueJS']"," 1.	熟悉 HTML5、CSS3、SCSS 、ES6+、jQuery
2.	具開發 RWD 設計與切版經驗
3.	熟悉 Bootstrap 或其他 CSS Grid System
4.	熟悉任一 JavaScript Framework (Vue, Angular, React…)
5.	具備串接 RESTful API 經驗
6.	熟悉Git "
前端設計師(視覺設計部),東森購物_電視購物_東森得易購股份有限公司,新北市中和區,待遇面議,//www.104.com.tw/job/7baoh?jobsource=jolist_d_relevance,"1.電商網站中網站內容與行銷活動頁面的視覺設計與UI設計前端切版
2.熟悉網站各頁面在不同瀏覽器與裝置中畫面與功能的相容性檢測
3.協助集團各單位視覺設計與前端畫面及功能的切版產出
4.維護與最佳化現有系統上過去開發的程式元件與模組
5.協助與精進設計部門模組化功能的開發
6.持續學習與引進新的前端技術並交流分享及實際運用，精進設計部門產能和成效
",大學以上,不拘,[],"1.具有前端頁面開發經驗，前端設計相關工作經驗１年以上，且願意主動嘗試新技術。
2. 具行動裝置使用者介面設計經驗尤佳。
3. 擅長HTML5、CSS3、RWD，對Git、jQuery、JavaScript有一定程度的了解。
4. 加分項目：具備任何CSS框架使用經驗(如：bootstrap等)、任何前端框架使用經驗(如：Vue、React等)、現代化套件使用經驗(如：slider、Sass、時間套件、打包軟體、d3.js等)、些許後端語言經驗、AR script製作經驗等。
"
前端軟體工程師 (待優),律盟風險管理顧問股份有限公司,台北市信義區,"月薪50,000元以上",//www.104.com.tw/job/7loog?jobsource=jolist_d_relevance,"(1) 3年以上開發經驗。
(2) 熟悉 JavaScript/Vue。
(3) 熟悉 HTML/CSS。
(4) 熟悉 RESTFul API 介接。
(2) 熟悉其他前端框架 React/Angular 尤佳。
(5) 熟悉版本控制 Git。

月薪50,000元起，面議，經驗豐富者從優 (經常性月薪50,000元起)。",大學,不拘,[],"1.具有前端頁面開發經驗，前端設計相關工作經驗１年以上，且願意主動嘗試新技術。
2. 具行動裝置使用者介面設計經驗尤佳。
3. 擅長HTML5、CSS3、RWD，對Git、jQuery、JavaScript有一定程度的了解。
4. 加分項目：具備任何CSS框架使用經驗(如：bootstrap等)、任何前端框架使用經驗(如：Vue、React等)、現代化套件使用經驗(如：slider、Sass、時間套件、打包軟體、d3.js等)、些許後端語言經驗、AR script製作經驗等。
"
網頁Web 前端工程師,百邇來設計行銷有限公司,台中市西屯區,"月薪32,000~40,000元",//www.104.com.tw/job/4varo?jobsource=jolist_d_relevance,"工作內容:
1. 網頁&手機切版、套版、互動設計、前端動態效果呈現
    如：HTML5、CSS3、Javascript
2. 對網站前端工程開發有興趣與熱忱，與視覺設計師合作及溝通，進行前端工程
3. 有良好溝通協同作業能力。
4. 喜好主動學習新技術，追求新知識力求進步。
5. 需具有美感素養。


",專科、大學、碩士,不拘,[],"1.具有前端頁面開發經驗，前端設計相關工作經驗１年以上，且願意主動嘗試新技術。
2. 具行動裝置使用者介面設計經驗尤佳。
3. 擅長HTML5、CSS3、RWD，對Git、jQuery、JavaScript有一定程度的了解。
4. 加分項目：具備任何CSS框架使用經驗(如：bootstrap等)、任何前端框架使用經驗(如：Vue、React等)、現代化套件使用經驗(如：slider、Sass、時間套件、打包軟體、d3.js等)、些許後端語言經驗、AR script製作經驗等。
"
前端開發工程師【維運部】,普鴻資訊股份有限公司,台北市信義區,待遇面議,//www.104.com.tw/job/73097?jobsource=jolist_d_relevance,"★ 具備兩年以上前端網頁開發經驗。
★ 熟悉任一前端開發框Vue、React、Angular。
★ 具備金融產業經驗加分。
★ 紀律良好，做事嚴謹，具備責任感與向心力，對程式開發保有熱忱。
★ 配合專案需求至客戶端駐點服務。",專科以上,不拘,"['HTML', 'CSS', 'Node.js', 'ReactNative', 'VueJS', 'Angular']","1.具有前端頁面開發經驗，前端設計相關工作經驗１年以上，且願意主動嘗試新技術。
2. 具行動裝置使用者介面設計經驗尤佳。
3. 擅長HTML5、CSS3、RWD，對Git、jQuery、JavaScript有一定程度的了解。
4. 加分項目：具備任何CSS框架使用經驗(如：bootstrap等)、任何前端框架使用經驗(如：Vue、React等)、現代化套件使用經驗(如：slider、Sass、時間套件、打包軟體、d3.js等)、些許後端語言經驗、AR script製作經驗等。
"
前端設計師,茂為歐買尬數位科技股份有限公司,台北市南港區,"月薪40,000元以上",//www.104.com.tw/job/7huc8?jobsource=jolist_a_relevance,"*職務說明: 
1. 擁有2年以上相關設計經驗。經驗者優先錄取。
2. 主要工作內容為網頁切板與維護，可獨立工作者會負責網站前端開發。
3.了解 HTML5、CSS3、JavaScript、jQuery、RWD 等前端網頁技術及工具使用。
4. 能執行RWD網站建製，並具備SEO意識，提出具銷售力的頁面製作。
5. 具良好理解力及溝通協調能力，能與專案設計師等相關人員協同執行專案。

*加分條件:
1.有EC電商運營支援經驗，略懂Photoshop / Illustrator。
2.會使用VueJS開發尤佳，並能和視覺開發者整合,共同合作完成前端網頁架構。
",大學以上,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']","*加分條件:
1.有EC電商運營支援經驗，略懂Photoshop / Illustrator。
2.會使用VueJS開發尤佳，並能和視覺開發者整合,共同合作完成前端網頁架構。
"
【台中市西區】Frontend Developer 前端工程師,創科資訊股份有限公司,台中市西區,"月薪60,000~100,000元",//www.104.com.tw/job/7nxg2?jobsource=jolist_a_relevance,"我們目前主要的專案使用 PHP Laravel + MySQL 建構後端 API，搭配部分由 Node.js 撰寫的 Micro-services 服務，並透過 Terraform 部署到 Amazon Web Services，前端包含 SPA 架構的 Web 後台管理系統，以及使用 React Native 發展的跨平台 App 程式，團隊使用   Jira 進行 Issues 管理，使用 GitLab 進行版控，DevOps 流程則使用 Jenkins 與 GitLab CI/CD 進行持續整合與發佈。我們非常重視團隊成員的能力提升，所以也會不定期邀請業界頂尖的專家分享各類主題，例如資安或 Web 最新技術如 Tailwind CSS 等。

只要你對軟體開發的工作有熱情，希望找到舞台讓自己跟資深工程師一起追求充滿挑戰的專案，只要你有資質有潛力，不用擔心現在會的技術不夠多，因為我們的夥伴都有能力也有耐心教會你。


【職務內容】
1.熟悉 Vue.js / React.js 其中一樣 framework
2.良好的 HTML5 / JavaScript ES6 / CSS3 撰寫基礎
3.熟悉 Git / Jenkins CI / Jira 等團隊開發流程導入之工具
4.熟悉 ReactNative / Swift / Java(Android) 額外加分
5.有能力搭配 Firebase 或 PHP laravel 開發基礎後台管理系統
6.具備實際的網站開發經驗：請提供 GitHub 或作品參考
7.良好溝通能力：能透過文字、對話讓同事知道你在做什麼，也知道下一步該怎麼配合",大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,"['Linux', 'Git', 'C#', 'Java', 'PHP', 'Python', 'MS SQL', 'MySQL', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS', 'AngularJS', 'VueJS']","請提供作品集線上連結

【加分條件】
1.資訊管理或資訊工程相關科系學士或碩士以上學歷
2.公司主管或教授的推薦信"
前端工程師 Front-End Engineer (台南/Tainan),凱鈿行動科技股份有限公司,台南市永康區,待遇面議,//www.104.com.tw/job/3zkxx?jobsource=jolist_a_relevance,"【你需要做什麼？】
• 協助客製化專案維護與開發
• 協助維護前端專案
• 重構舊有前端專案

【你需要具備什麼？】
• 熟悉 JavaScript
• 熟悉 ReactJS生態圈（或者 vue.js, angular）
• 熟悉 HTML, CSS3, RWD, Sass 前端設計技巧
• 了解使用 Redux (Mobx, flux) 的 SPA 開發手法
• 了解Restful API
• 具備串接第三方 API 經驗
• 熟悉 Git 基礎操作
• 閱讀英語文件能力   

【加分條件】
• 熟悉 Websocket, Webpack打包工具
• 熟悉ES6(7), TypeScript
• 具備測試經驗 (Jest, Mocha, Karma)
• 熟悉任一後端框架 (Rails is a big plus)
• 熱衷技術分享與參與開源專案 (可提供github或blog)  

履歷餵食處▼（HR小編只食用經由這個連結餵過來的履歷喔＞＜）：
https://kdanmobile.teamdoor.io/s/80H5I2

工作待遇會依個人學、經歷跟能力核定喔
跟凱鈿聊聊時不要害羞，大膽跟我們提問吧!
也請準備相關作品或資料讓我們看看優秀的你~",大學以上,不拘,[],"請提供作品集線上連結

【加分條件】
1.資訊管理或資訊工程相關科系學士或碩士以上學歷
2.公司主管或教授的推薦信"
前端工程師,勤禾科技服務股份有限公司,新北市淡水區,待遇面議,//www.104.com.tw/job/6bmbj?jobsource=jolist_a_relevance,"工作概述：與團隊合作負責開發及維護各應用介面

工作內容：
1. 負責產品各應用軟體之分析、設計以及開發，與 UI/UX 合作參與使用者需求分析
2. 與夥伴們進行 API 串接，包括 IoT 應用及金流等。
3. 具備 Client-Server 開發經驗
4. 熟悉 Vue.js , Flutter 框架佳
5. 參與軟體新技術與新工具研發

非常歡迎熱忱負責、熱衷創新的您來加入我們的大家庭！",不拘,不拘,"['Git', 'C#', 'Java', 'Kotlin', 'HTML', 'JavaScript', 'VueJS']",具一年以上相關工作經驗
前端工程師(資訊),牧陽能控股份有限公司,台南市歸仁區,"月薪32,000~50,000元",//www.104.com.tw/job/6ws03?jobsource=jolist_a_relevance,"• 熟練掌握前端開發技術（HTML5、JS、JSON、XHTML、CSS3），了解各項技術的相關標準，並嚴格按照標准進行開發，熟練使用前台框架能與後台開發人員一起編寫交互程序；
• 熟悉前端開發工具與架構 ( 如 jQuery、bootstrap .. 等 )，熟悉Vue.JS者尤佳
• 具備手機平台與平板電腦頁面排版經驗。
• 對使用者介面細項的敏感度 : 如顏色、間距、行寬、一致性 .. 等
• 熟悉各種瀏覽器的兼容性調試；

• 思考敏捷，喜歡在變化中謹守困難的期限。
• 時間管理佳、抗壓性強、主動積極、善溝通、重團隊、有責任心。
• 具解決問題的獨立思考能力，學習意願高及勇於接受挑戰。
• 遵守開發流程及規範。",專科、大學、碩士,其他數學及電算機科學相關、資訊工程相關、應用數學相關,"['A+', 'HTML', 'JavaScript', 'XHTML', 'jQuery', 'CSS', 'Node.js', 'VueJS', 'D3.js', 'WebAssembly', 'Django']",具一年以上相關工作經驗
前端工程師,普睿思股份有限公司,新竹市,"月薪45,000~100,000元",//www.104.com.tw/job/7iixn?jobsource=jolist_a_relevance,"【工作內容】
輔助建構藥物篩選平台及基因疾病診斷之網路應用平台
其他客製化自動化服務平台
網站前端功能開發及維護
 
【Requirements】
1. 重視自己工作的品質與正確性
2. 熟悉前端網站設計語言 (javascript, html, css)
3. 熟悉前端框架(Vue, React, Bootstrap, element UI, Express)
3. 熟悉git版本控制
4. 具備與團隊溝通協調之能力
5. 能與客戶溝通了解需求
 
【加分項目(Nice to Have)】:
•熟悉虛擬化容器操作
•熟悉Linux作業系統操作
•具electron js設計經驗
•對程式設計與電腦計算生物有興趣
•了解基礎生物與基礎化學
•熱愛學習新知識 (包含程式設計、序列分析、電腦生物學、系統架構、網路程式前後端開發)
•提供作品集

【公司福利與薪資】
• 彈性上班時間
• 補班日不需要補班
• 討論遠端上班時間


 
",大學,不拘,"['Git', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Node.js', 'ReactJS', 'VueJS', 'HTTP']",具一年以上相關工作經驗
Web前端工程師ー知名海外虛擬幣交易平台(15895-PH),立樂高園股份有限公司,台北市松山區,"年薪1,200,000~2,000,000元",//www.104.com.tw/job/7j9vb?jobsource=jolist_a_relevance,"【工作內容】
1. 負責多語言版 PC 網站、H5 前端設計和建設工作
2. 負責優化前端性能和用戶體驗，提升前端研發效率
3. 負責前端前沿技術的調研和跟進，包括但不限於框架、組件等
4. 負責前端團隊建設

【職缺魅力】
１．海外知名虛擬幣交易平台
２．可在家上班

【公司簡介】
海外知名虛擬幣交易平台

【福利制度】
＜法定＞ 
勞健保
加班費 
各種休假(特別休假、婚假、喪假、生理假、產檢假、陪產假、產假、育嬰假) 
退休金


【更多職缺】
https://www.reeracoen.tw/zh-tw/jobs/search",大學,不拘,"['HTML', 'JavaScript', 'CSS']","【必須條件】
1. 資工、資管、資訊相關科系畢業
2. 5年以上前端開發，熟悉前端優化技術，熟練使用移動端調試工具（有大型網際網路公司前端經驗者優先）
3. 熟悉Javascript，熟練使用 typescript，熟悉 ES6、模組開發、前端模組化；熟悉HTML/CSS, 能高效還原視覺交互細節
4. 具有使用 React，Vue，Angular 或 Svelte 開發大中型網站並成功上線的經驗，瞭解 Hybrid 相關技術
5. 熟悉W3C標準，對前後端分離、Web語意化等有較深刻的理解；有良好的代碼風格和習慣，具備優化代碼和代碼層次結構劃分能力，有清晰的代碼架構邏輯
6. 熟悉 Webpack，Rollup, Vite, esbuild 等前端工程構建工具
7. 有響應式網站開發經驗者優先。"
